date,open,close,high,low,volume
2018-01-02,5.873,5.803,5.983,5.753,15046000
2018-01-03,5.833,6.043,6.253,5.803,49088028
2018-01-04,6.003,6.153,6.173,5.923,25317500
2018-01-05,6.153,6.053,6.243,6.003,17955500
2018-01-08,6.163,6.553,6.553,6.053,32158000
2018-01-09,6.603,6.703,6.953,6.603,48297550
2018-01-10,6.703,6.603,6.763,6.513,17963000
2018-01-11,6.603,6.613,6.703,6.553,22764000
2018-01-12,6.653,6.903,6.993,6.653,25332500
2018-01-15,6.973,6.603,7.073,6.503,27913500
2018-01-16,6.663,6.653,6.843,6.533,27434000
2018-01-17,6.593,6.463,6.613,6.303,29096000
2018-01-18,6.553,6.343,6.603,6.323,21670000
2018-01-19,6.353,6.463,6.573,6.313,13088500
2018-01-22,6.533,6.433,6.533,6.323,17998000
2018-01-23,6.503,6.503,6.523,6.353,18380000
2018-01-24,6.903,6.823,7.103,6.743,41118632
2018-01-25,6.793,6.713,6.923,6.633,15018500
2018-01-26,6.723,6.833,6.873,6.713,16496700
2018-01-29,6.833,6.773,7.043,6.673,23940000
2018-01-30,6.763,6.753,6.833,6.603,11063000
2018-01-31,6.613,6.693,6.733,6.603,10279700
2018-02-01,6.623,6.323,6.733,6.313,18816296
2018-02-02,6.313,6.293,6.443,6.173,17352500
2018-02-05,5.963,6.203,6.243,5.903,14608152
2018-02-06,5.863,5.823,5.983,5.683,38383500
2018-02-07,6.003,5.883,6.183,5.793,24903500
2018-02-08,5.893,6.103,6.163,5.883,14287500
2018-02-09,6.103,5.963,6.133,5.733,28662700
2018-02-12,5.993,6.213,6.263,5.923,18011700
2018-02-13,6.203,6.153,6.453,6.123,8584700
2018-02-14,6.263,6.233,6.263,6.123,6705500
2018-02-15,6.303,6.353,6.413,6.233,4244000
2018-02-20,6.383,6.663,6.823,6.383,17263500
2018-02-21,6.743,6.703,6.793,6.603,8475000
2018-02-22,6.973,6.683,7.063,6.683,30197806
2018-02-23,6.683,6.593,6.823,6.573,14637300
2018-02-26,6.683,6.603,6.773,6.583,12344000
2018-02-27,6.733,6.543,6.803,6.503,12774362
2018-02-28,6.503,6.483,6.613,6.373,11753500
2018-03-01,6.473,6.523,6.583,6.393,9815000
2018-03-02,6.433,6.373,6.473,6.363,10441322
2018-03-05,6.373,6.033,6.403,6.023,22133000
2018-03-06,6.153,6.293,6.293,6.063,22151000
2018-03-07,6.253,6.173,6.323,6.063,16755500
2018-03-08,6.183,6.623,6.693,6.183,29560500
2018-03-09,6.703,6.653,6.773,6.573,13265005
2018-03-12,6.783,6.803,6.813,6.573,22143132
2018-03-13,6.803,6.603,6.843,6.563,14849500
2018-03-14,6.553,6.563,6.613,6.463,9560000
2018-03-15,6.473,6.613,6.683,6.473,9305000
2018-03-16,6.633,6.543,6.693,6.543,10270609
